Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
3/4/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.2622229075406686,0.4812329213873661,-0.5187736347042132,-0.019195140959938527,-1.824265181622714,0.7225061056620011,0.46965297273644463,0.5136458586988306,-0.1591558578810291,0.09315169728985141,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/5/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.19904719507028154,0.4812329213873661,-0.5187736347042132,-0.019195140959938527,-1.592394294341061,0.7294082179304249,0.4766520675388549,0.39104088493226985,-0.15855586619289708,0.09419183352058969,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/6/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.23147144620956067,0.4812329213873661,-0.5187736347042132,-0.4690618927538011,-1.3710629928449378,0.7363103301988487,0.48365116234126515,0.34448341570011937,-0.15784695712880675,0.09527732557802208,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/7/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.21503236042136817,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,-1.30782547813176,0.7432124424672725,0.49065025714367544,0.48592644847770416,-0.15708786584076898,0.09631016316998205,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/8/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.19098031479044605,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,-1.4237609217725862,0.7501145547356963,0.4976493519460857,0.48367409912110104,-0.15577835957151565,0.09722080871602065,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/9/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.12704053254048914,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,-1.1813504487054038,0.7570166670041202,0.504648446748496,0.4898891535482885,-0.15412605497306453,0.09794670245518075,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/10/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,0.10024240297928243,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,-0.4014211005762082,0.7639187792725439,0.5116475415509063,1.048237449972086,-0.14978578458419708,0.0975378583763599,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/11/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,1.2103892329726758,0.4812329213873661,-0.24148953577621668,-0.6937844594886922,-0.5173565442170346,0.7708208915409678,0.5186466363533165,1.2509016531272976,-0.14564200447190212,0.09723793244546228,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/12/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,0.15303151830508327,0.4812329213873661,0.5406702701604618,-0.36197083843736144,-1.339444235488349,0.7777230038093916,0.5256457311557268,1.113830686880858,-0.1425875494984486,0.0972540536146321,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/13/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,0.5071062751819966,0.4812329213873661,0.6420429514889766,-0.20133425696270196,-1.6661713948397687,0.7846251160778154,0.5326448259581371,1.042978557764466,-0.14047270557791186,0.09756905805201686,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/14/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,0.2385000469378843,0.4812329213873661,-0.03874417311918694,-0.15832918790649392,-1.4553796791291753,0.7915272283462392,0.5396439207605473,0.8583786832133949,-0.13891289370595214,0.09831524361107717,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/15/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,0.10002403914569173,0.4812329213873661,-0.41740095337569844,-0.15832918790649392,-1.2024296202764633,0.798429340614663,0.5466430155629576,0.8054132638245961,-0.1371997346458816,0.09912094114786879,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/16/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.18543348604861742,0.4812329213873661,-0.21564944053561488,-0.029735599061950304,-1.4448400933436456,0.8053314528830868,0.5536421103653679,0.9124923865240078,-0.1360852805502521,0.10004818909200759,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/17/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.21550739113193182,0.4812329213873661,0.011942167545070475,0.06681499715247753,-1.592394294341061,0.8122335651515107,0.5606412051677782,0.7950626983864142,-0.13556529279984622,0.1012234303449674,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/18/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.05753723790888296,0.4812329213873661,-0.2911820266235279,-0.050816515265973854,-1.5186171938423534,0.8191356774199344,0.5676402999701885,0.6109606048106944,-0.1353560866656219,0.10257363841655348,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/19/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.1522914354746956,0.4812329213873661,-0.16496309987135743,-0.2325340129446568,-1.8031860100516544,0.8260377896883583,0.5746393947725987,0.5534462798611712,-0.13529848685804416,0.103853306347419,-0.904182482169967,0.7967675133141049,-0.6422421514891818
3/20/13,0.29718402656593984,BCSE_KBS,Building,R1,March,Corn,Annual,-0.14884067542821014,0.4812329213873661,-0.1401168544477018,-0.3826301363173045,-1.9296610394780107,0.8329399019567821,0.581638489575009,0.42802688494583996,-0.13530295254614808,0.10503853310068549,-0.904182482169967,0.7967675133141049,-0.6422421514891818
4/26/13,0.29718402656593984,BCSE_KBS,Building,R1,April,Corn,Annual,-0.2622229075406686,0.4812329213873661,0.31407251189672275,0.7945282245153708,-0.5068169584315049,1.088318055888463,0.8406049972641891,0.8468155372168296,-0.13130638876202486,0.16375684401841317,-0.904182482169967,0.7967675133141049,-0.6422421514891818
4/29/13,0.29718402656593984,BCSE_KBS,Building,R1,April,Corn,Annual,-0.21510209699094482,0.4812329213873661,-0.4939273892805576,0.09843637145851286,0.26257280391216115,1.1090243926937347,0.86160228167142,0.565398697529246,-0.1405262181455299,0.17739603487703895,-0.904182482169967,0.7967675133141049,-0.6422421514891818
4/30/13,0.29718402656593984,BCSE_KBS,Building,R1,April,Corn,Annual,-0.1846054901937415,0.4812329213873661,-0.4939273892805576,0.09843637145851286,0.5260624485504027,1.1159265049621585,0.8686013764738302,0.8427885355096763,-0.13598635420530586,0.17684165914917044,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/7/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.19991658645730284,0.4812329213873661,-0.5187736347042132,-0.3080036929550612,0.4733645196227544,-1.341225462596719,0.9175950400907021,0.4772420260862322,0.012213409314387268,0.3189475597482566,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/8/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.2591768890739968,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.5998395490491107,-1.3343233503282952,0.9245941348931124,0.5881311318851157,0.0894908552290607,0.37445025885036376,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/9/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.23624081804496946,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.5787603774780511,-1.3274212380598713,0.9315932296955227,0.5904477778782878,0.1781463446051244,0.41756528313228014,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/11/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.2622229075406686,0.4812329213873661,0.49097777931315056,-0.383051754641385,-0.4962773726459752,-1.3136170135230238,0.9455914193003432,0.7194848188599648,0.27205726767284394,0.46076396104327133,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/12/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.24658134774531618,0.4812329213873661,0.23853992580880962,-0.3510087620112692,-0.8651628751395137,-1.3067149012546,0.9525905141027535,0.689039407004858,0.2994972558996073,0.47603407684957394,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/13/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.23970025714291116,0.4812329213873661,-0.44324104861630026,-0.3510087620112692,-0.6754503309999796,-1.2998127889861761,0.9595896089051638,0.6884331167256659,0.33577552209069145,0.49698862919189435,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/14/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.238235513989624,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,0.33634990441086876,-1.2929106767177523,0.966588703707574,0.7690935441092034,0.39107739253559537,0.5415647046090416,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/15/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.21841513651923597,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,0.9581854657571194,-1.2860085644493284,0.9735877985099843,0.7066648854574977,0.4346777220452757,0.5861806819250048,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/16/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.2419574219972994,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,0.62091872062017,-1.2791064521809048,0.9805868933123946,0.6451235529810679,0.467463895828722,0.6322129560856679,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/17/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.21686182165088713,0.4812329213873661,-0.5187736347042132,-0.4901428089578246,0.5049832769793434,-1.272204339912481,0.9875859881148048,0.6025730014867733,0.4950403524563558,0.6650993792462295,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/18/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.22294015234259465,0.4812329213873661,-0.5187736347042132,-0.7793729792770278,0.747393750046526,-1.265302227644057,0.9945850829172151,0.5774653569583512,0.5069669943478687,0.7122520746641929,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/19/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.2375358310689948,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.9792646373281787,-1.2584001153756332,1.0015841777196255,0.546704735614661,0.5059267160885415,0.7610795269649145,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/20/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.20049139444995423,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.232214696180891,-1.2514980031072094,1.0085832725220356,0.5247910241799144,0.4914370719838933,0.8127035609900745,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/21/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.057737838119065896,0.4812329213873661,-0.4939273892805576,-0.8008755138051318,1.000343808899238,-1.2445958908387857,1.015582367324446,0.9274822615736446,0.5543334884113613,0.806481190714645,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/22/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.013304372707969884,0.4812329213873661,1.1220724130740032,-0.11532411885028582,0.6630770637622886,-1.237693778570362,1.0225814621268563,1.13938158129442,0.571859421978532,0.7927906687701055,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/23/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.05949537244168437,0.4812329213873661,3.5460721166058438,0.9235434316839947,-0.021996012297140082,-1.230791666301938,1.0295805569292664,1.2827594551373958,0.5856534783937726,0.7840987519308831,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/24/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.10572765170410561,0.4812329213873661,2.2331965084198817,1.0521370205285385,-0.3592627574340895,-1.2238895540335142,1.0365796517316768,1.2436221483273346,0.5968344260615593,0.7782674603662589,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/25/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,-0.14584065495819862,0.4812329213873661,-0.21564944053561488,1.0521370205285385,-0.14847104172349607,-1.2169874417650903,1.043578746534087,1.1032389799567741,0.5768441138676839,0.7734610260138314,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/30/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,0.3015271903917467,0.4812329213873661,5.210770559990769,1.8764008441058595,1.2216751103953611,-1.1824768804229713,1.0785742205461384,1.1556624057029505,0.4556752361306575,0.6602767435198107,-0.904182482169967,0.7967675133141049,-0.6422421514891818
5/31/13,0.29718402656593984,BCSE_KBS,Building,R1,May,Corn,Annual,0.17603810250176805,0.4812329213873661,-0.11527060902404625,1.747807255261316,1.0214229804702977,-1.1755747681545474,1.0855733153485487,1.0929084984878898,0.35473040016148805,0.6111793618915226,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/1/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.094869621562484,0.4812329213873661,-0.24148953577621668,1.865438767679767,0.8633291936873525,-1.1686726558861238,1.0925724101509589,1.0992521520079692,0.30316275324700925,0.5709870013138206,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/2/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.005823714154999377,0.4812329213873661,0.1123209990566391,2.0155348910524147,0.22041446077004243,-1.1617705436177,1.0995715049533692,1.1164883587890997,0.24104541016960335,0.5271294006898224,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/3/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.039530861681898635,0.4812329213873661,-0.03874417311918694,2.0690804182106346,-0.05361476965372898,-1.154868431349276,1.1065705997557795,0.9970994273597263,0.21185017944911216,0.5185300001124773,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/4/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.08887543339729981,0.4812329213873661,-0.3925547079520428,1.9404868293660908,0.2731123896976908,-1.1479663190808522,1.1135696945581897,0.9061745552501687,0.1787385402614817,0.5064110916499378,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/5/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.1257518800790978,0.4812329213873661,-0.5187736347042132,-0.3189657693811534,0.43120617648063586,-1.1410642068124284,1.1205687893606,0.8023215197824702,0.13839687634397324,0.48026279587100645,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/6/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.010406727028035044,0.4812329213873661,-0.5187736347042132,-0.4901428089578246,0.3047311470542799,-1.1341620945440047,1.1275678841630103,0.7165819723766516,0.12008990149638973,0.4757994777459839,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/7/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.15494925506983617,0.4812329213873661,-0.5187736347042132,-0.4901428089578246,0.2414936323411017,-1.1272599822755809,1.1345669789654207,0.6860601995359888,0.050692124396271555,0.3993928756464852,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/8/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.1944127127635809,0.4812329213873661,-0.5187736347042132,-0.6077743213762761,0.4101270049095766,-1.120357870007157,1.1415660737678308,0.6221700727481011,0.011341313410431497,0.3640658999651898,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/9/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.22521068206409314,0.4812329213873661,-0.5187736347042132,-0.7578704447489237,0.7895520931886445,-1.1134557577387332,1.1485651685702412,0.5848269552010589,-0.03566043233148839,0.3154095245492402,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/10/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.14989339013193081,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.6946958211188776,-1.1065536454703093,1.1555642633726515,0.6981090621589178,-0.043881385682663726,0.27492152899860384,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/11/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.14362513393387286,0.4812329213873661,0.5158240247368062,-0.3725112965393732,0.8211708505452336,-1.0996515332018855,1.1625633581750616,0.876128733489511,-0.180941376692681,0.16244553528537123,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/13/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.4875627050536308,0.4812329213873661,0.21369368038515402,-0.061778591692066016,0.7579333358320558,-1.085847308665038,-1.3851071499022778,1.2627857352498804,0.5201698390719274,0.41370943632711804,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/14/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.06406549014918414,0.4812329213873661,1.475882947906859,0.4736766798901322,0.6525374779767591,-1.0789451963966141,-1.3781080550998674,1.1298502858341886,0.8134155306551405,0.5551972785698739,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/15/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,-0.015951130792412647,0.4812329213873661,0.7434156328174915,0.4736766798901322,0.5471416201214624,-1.0720430841281903,-1.3711089602974573,0.7789908205874737,0.9747733306385957,0.6179557469731227,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/16/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,1.583293359388489,0.4812329213873661,-0.4939273892805576,0.48421713799214394,0.8949479510439412,-1.0651409718597664,-1.364109865495047,1.0034594518463764,1.2719624518864583,0.6753499564887409,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/17/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,1.3133190643931245,0.4812329213873661,1.853545878346424,1.4800796194702164,1.000343808899238,-1.0582388595913428,-1.3571107706926366,1.0494065977101659,1.6678513790212803,0.7893584638333755,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/18/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.7474105367534009,0.4812329213873661,1.8286996329227683,1.041174944102446,0.5576812059069918,-1.051336747322919,-1.3501116758902265,0.7956649555764367,1.891149332660933,0.8717802270513377,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/19/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.6721616361511814,0.4812329213873661,-0.5187736347042132,1.041174944102446,0.4417457622661657,-1.044434635054495,-1.3431125810878162,0.655779562361474,2.091789066067947,1.0090658579662461,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/20/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.617168930881112,0.4812329213873661,-0.5187736347042132,0.7304422392551391,0.7579333358320558,-1.0375325227860712,-1.3361134862854058,0.538337815694647,2.247514346628666,1.1891273269719316,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/21/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.579390010625848,0.4812329213873661,-0.5187736347042132,0.19498696767294085,1.0846604951834753,-1.0306304105176474,-1.3291143914829957,0.40537021796067074,2.307418903405764,1.3344301917655839,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/22/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.7234402174760323,0.4812329213873661,-0.5187736347042132,0.19498696767294085,1.2111355246098314,-1.0237282982492237,-1.3221152966805854,0.304028458502147,2.1421349309930444,1.3783617813376374,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/23/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.6687666649109493,0.4812329213873661,-0.5187736347042132,0.18444650957092906,1.3692293113927765,-1.0168261859807999,-1.315116201878175,0.1933759082234143,1.9671821383183032,1.423650035469427,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/24/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,0.5374757738796988,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.2849126251085394,-1.009924073712376,-1.308117107075765,0.09540262790526975,1.9121840860437236,1.4533744236352908,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/27/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,3.082487156996998,0.4812329213873661,4.04995397379758,1.1267634638907817,1.158437595682183,-0.9892177369071046,-1.287119822668534,1.0238752343893194,1.7332097520073286,1.0705457011013122,-0.904182482169967,0.7967675133141049,-0.6422421514891818
6/28/13,0.29718402656593984,BCSE_KBS,Building,R1,June,Corn,Annual,1.484327452538274,0.4812329213873661,-0.013897927695531335,1.1267634638907817,0.9792646373281787,-0.9823156246386807,-1.2801207278661237,0.7891444630267783,1.5259653415842434,0.9894077764649458,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/2/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.8091118641273061,0.4812329213873661,-0.24148953577621668,1.2443949763092332,0.4733645196227544,-0.9547071755649855,-1.2521243486564826,0.929740064039269,0.816495341654269,0.6052447665164968,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/3/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,1.000001264957889,0.4812329213873661,0.5158240247368062,-0.04069767548804246,0.9160271226150009,-0.9478050632965617,-1.2451252538540722,0.8941635734027124,0.8846454509119288,0.6257251078502782,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/4/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.8578969518902527,0.4812329213873661,0.5158240247368062,-0.2548797841209218,0.8317104363307635,-0.9409029510281379,-1.2381261590516621,0.7198700574423053,0.92819029992364,0.6579135084472346,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/5/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.5212171897579794,0.4812329213873661,-0.5187736347042132,-0.2548797841209218,1.0530417378268864,-0.9340008387597141,-1.2311270642492518,0.5869788206938855,0.9238826517648199,0.72001321454712,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/6/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.40609767522709034,0.4812329213873661,-0.5187736347042132,-0.2548797841209218,1.1689771814677128,-0.9270987264912902,-1.2241279694468414,0.3826291587301282,0.9125134639900087,0.779141773128049,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/7/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.28866781423390875,0.4812329213873661,-0.5187736347042132,-0.2548797841209218,1.1795167672532427,-0.9201966142228665,-1.2171288746444313,0.27385977592554017,0.869171387494067,0.8464312525258696,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/8/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.2747368801866753,0.4812329213873661,-0.5187736347042132,-0.3725112965393732,1.1478980098966536,-0.9132945019544426,-1.210129779842021,0.16216745102883395,0.839953904022685,0.9016880837469321,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/9/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.2592691259840059,0.4812329213873661,-0.5187736347042132,-0.3725112965393732,1.1689771814677128,-0.9063923896860188,-1.2031306850396106,0.12188933286044057,0.784856546955015,0.9704633574674904,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/10/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,0.19873629169733795,0.4812329213873661,-0.4939273892805576,-0.8008755138051318,1.2849126251085394,-0.899490277417595,-1.1961315902372005,0.12117453327740806,0.7453080346585405,1.026163560943133,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/11/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.0026561291405001507,0.4812329213873661,-0.4939273892805576,-0.8008755138051318,0.8422500221162929,-0.8925881651491712,-1.1891324954347902,0.08888613352625904,0.7102799340676677,1.0758721835179035,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/12/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.06714276543342249,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,0.8106312647597042,-0.8856860528807474,-1.1821334006323798,-0.11650329723571777,0.6230896445274634,0.9681511326615411,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/13/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.07222827012764368,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,0.9898042231137085,-0.8787839406123236,-1.1751343058299697,-0.2517996053118537,0.5337379619449613,0.8726274706857908,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/14/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.10701281777764865,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,1.3270709682506578,-0.8718818283438997,-1.1681352110275594,-0.4063034336296397,0.44181192370499145,0.8111863263772144,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/15/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.13100744258420688,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,1.4640855834625437,-0.864979716075476,-1.161136116225149,-0.5522755557073119,0.3536372905412028,0.7749022665580926,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/16/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.1369004667357787,0.4812329213873661,-0.5187736347042132,-0.8008755138051318,1.611639784459959,-0.8580776038070521,-1.1541370214227389,-0.673194290818359,0.27404601267166667,0.7552758659613796,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/17/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.16708794557551593,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.6221793702454887,-0.8511754915386283,-1.1471379266203285,-0.7600298723991492,0.20483117740455162,0.7471276977111452,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/18/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.17837334013617204,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.6221793702454887,-0.8442733792702045,-1.1401388318179182,-0.8158780543019635,0.1444603725135524,0.7466856889385348,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/19/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.1761428433628452,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.7802731570284338,-0.8373712670017807,-1.133139737015508,-0.8279630983323464,0.1925164747857711,0.7090352597762465,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/20/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.16894382258563925,0.4812329213873661,1.9807586549155407,0.24895411315524105,1.2849126251085394,-0.8304691547333569,-1.1261406422130977,-0.19202865348691103,0.04251121085877377,0.5115958922489248,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/21/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.2622229075406686,0.4812329213873661,3.3443206037657602,0.8274144537936473,1.0108833946847677,-0.8235670424649331,-1.1191415474106874,0.4439057855387711,-0.05838760581603664,0.31298830139054595,-0.904182482169967,0.7967675133141049,-0.6422421514891818
7/22/13,0.29718402656593984,BCSE_KBS,Building,R1,July,Corn,Annual,-0.16122236343472623,0.4812329213873661,1.4510367024832032,1.0846016314827347,1.0108833946847677,-0.8166649301965092,-1.112142452608277,0.45239327911161314,-0.14418906635592119,0.16198299407839523,-0.904182482169967,0.7967675133141049,-0.6422421514891818
